micro_name,micro_tid,drug_name,pubchem_id,smile,Pubmed
Escherichia coli,562,Copper sulfate,24462,[O-]S(=O)(=O)[O-].[Cu+2],28756196
Kocuria rhizophila,72000,Copper sulfate,24462,[O-]S(=O)(=O)[O-].[Cu+2],28756196
Pseudomonas aeruginosa,287,Copper sulfate,24462,[O-]S(=O)(=O)[O-].[Cu+2],28756196
Staphylococcus aureus,1280,Copper sulfate,24462,[O-]S(=O)(=O)[O-].[Cu+2],28756196
Staphylococcus epidermidis,1282,Copper sulfate,24462,[O-]S(=O)(=O)[O-].[Cu+2],28756196
Escherichia coli,562,Coumarin,323,C1=CC=C2C(=C1)C=CC(=O)O2,25027570
Edwardsiella tarda,636,Coumarin,323,C1=CC=C2C(=C1)C=CC(=O)O2,25672848
Pseudomonas aeruginosa,287,Coumarin,323,C1=CC=C2C(=C1)C=CC(=O)O2,25672848
Staphylococcus aureus,1280,Coumarin,323,C1=CC=C2C(=C1)C=CC(=O)O2,25672848
Vibrio anguillarum,55601,Coumarin,323,C1=CC=C2C(=C1)C=CC(=O)O2,25672848
Escherichia coli,562,Coumarin-3-carboxylic acid,10752,C1=CC=C2C(=C1)C=C(C(=O)O2)C(=O)O,25027570
Pseudomonas aeruginosa,287,CRAMP,155817495,CCC(C)C(C(=O)NC(CO)C(=O)NC(CCCN=C(N)N)C(=O)NC(CC(C)C)C(=O)NC(C)C(=O)NCC(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCCN=C(N)N)C(=O)NC(CCCCN)C(=O)NCC(=O)NCC(=O)NC(CCC(=O)O)C(=O)NC(CCCCN)C(=O)NC(C(C)CC)C(=O)NCC(=O)NC(CCC(=O)O)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(CCCCN)C(=O)NC(CCCCN)C(=O)NC(C(C)CC)C(=O)NCC(=O)NC(CCC(=O)N)C(=O)NC(CCCCN)C(=O)NC(C(C)CC)C(=O)NC(CCCCN)C(=O)NC(CC(=O)N)C(=O)NC(CC1=CC=CC=C1)C(=O)NC(CC2=CC=CC=C2)C(=O)NC(CCC(=O)N)C(=O)NC(CCCCN)C(=O)NC(CC(C)C)C(=O)NC(C(C)C)C(=O)N3CCCC3C(=O)NC(CCC(=O)N)C(=O)N4CCCC4C(=O)NC(CCC(=O)O)C(=O)O)N,18591225
Pseudomonas aeruginosa,287,Crocin,5281233,CC(=CC=CC=C(C)C=CC=C(C)C(=O)OC1C(C(C(C(O1)COC2C(C(C(C(O2)CO)O)O)O)O)O)O)C=CC=C(C)C(=O)OC3C(C(C(C(O3)COC4C(C(C(C(O4)CO)O)O)O)O)O)O,26370951
Pseudomonas aeruginosa,287,Curcumin,969516,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,18284200
Burkholderia cenocepacia,95486,Curcumin,969516,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,19146953
Burkholderia multivorans,87883,Curcumin,969516,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,19146953
Escherichia coli,562,Curcumin,969516,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,21930760
Vibrio harveyi,669,Curcumin,969516,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,23354447
Vibrio parahaemolyticus,670,Curcumin,969516,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,23354447
Vibrio vulnificus,672,Curcumin,969516,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,23354447
Streptococcus mutans,1309,Curcumin,969516,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,23778072
Proteus mirabilis,584,Curcumin,969516,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,24262582
Serratia marcescens,615,Curcumin,969516,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,24262582
Aeromonas hydrophila,644,Curcumin,969516,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,26139614
Citrobacter freundii,546,Curcumin,969516,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,26139614
Enterobacter cancerogenus,69218,Curcumin,969516,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,26139614
Klebsiella variicola,244366,Curcumin,969516,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,26139614
Pseudomonas japonica,256466,Curcumin,969516,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,26139614
Raoultella ornithinolytica,54291,Curcumin,969516,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,26139614
Candida albicans,5476,Curcumin,969516,COC1=C(C=CC(=C1)C=CC(=O)CC(=O)C=CC2=CC(=C(C=C2)O)OC)O,28473808
Klebsiella pneumoniae,573,Cyanidin,128861,C1=CC(=C(C=C1C2=[O+]C3=CC(=CC(=C3C=C2O)O)O)O)O,27162376
Pseudomonas aeruginosa,287,Cyanidin,128861,C1=CC(=C(C=C1C2=[O+]C3=CC(=CC(=C3C=C2O)O)O)O)O,27539815
Staphylococcus aureus,1280,Cyclacillin,19003,CC1(C(N2C(S1)C(C2=O)NC(=O)C3(CCCCC3)N)C(=O)O)C,7447421
Streptococcus pneumoniae,1313,Cyclacillin,19003,CC1(C(N2C(S1)C(C2=O)NC(=O)C3(CCCCC3)N)C(=O)O)C,7447421
Pseudomonas aeruginosa,287,Cyclobutanamine,75645,C1CC(C1)N,25537269
Firmicutes,1783272,cyclophosphamide,2907,C1CNP(=O)(OC1)N(CCCl)CCCl,24264990
Escherichia coli,562,Cycloserine,6234,C1C(C(=O)NO1)N,11073937
Mycobacterium avium,1764,Cycloserine,6234,C1C(C(=O)NO1)N,12499203
Pseudomonas aeruginosa,287,Cynarin,5281769,C1C(C(C(CC1(C(=O)O)OC(=O)C=CC2=CC(=C(C=C2)O)O)OC(=O)C=CC3=CC(=C(C=C3)O)O)O)O,26370951
Staphylococcus aureus,1280,D-2-aminoadipic acid,165627,C(CC(C(=O)O)N)CC(=O)O,25658642
Escherichia coli,562,Daidzein,5281708,C1=CC(=CC=C1C2=COC3=C(C2=O)C=CC(=C3)O)O,21930760
Staphylococcus aureus,1280,Dalbavancin,16134627,CC(C)CCCCCCCCC(=O)NC1C(C(C(OC1OC2=C3C=C4C=C2OC5=C(C=C(C=C5)C(C6C(=O)NC(C7=C(C(=CC(=C7)O)OC8C(C(C(C(O8)CO)O)O)O)C9=C(C=CC(=C9)C(C(=O)N6)NC(=O)C4NC(=O)C1C2=C(C(=CC(=C2)OC2=C(C=CC(=C2)C(C(=O)NC(CC2=CC=C(O3)C=C2)C(=O)N1)NC)O)O)Cl)O)C(=O)NCCCN(C)C)O)Cl)C(=O)O)O)O,27896496
Staphylococcus epidermidis,1282,Dalbavancin,16134627,CC(C)CCCCCCCCC(=O)NC1C(C(C(OC1OC2=C3C=C4C=C2OC5=C(C=C(C=C5)C(C6C(=O)NC(C7=C(C(=CC(=C7)O)OC8C(C(C(C(O8)CO)O)O)O)C9=C(C=CC(=C9)C(C(=O)N6)NC(=O)C4NC(=O)C1C2=C(C(=CC(=C2)OC2=C(C=CC(=C2)C(C(=O)NC(CC2=CC=C(O3)C=C2)C(=O)N1)NC)O)O)Cl)O)C(=O)NCCCN(C)C)O)Cl)C(=O)O)O)O,27896496
Enterococcus faecium,1352,Dalfopristin,6323289,CCN(CC)CCS(=O)(=O)C1CCN2C1C(=O)OC(C(C=CC(=O)NCC=CC(=CC(CC(=O)CC3=NC(=CO3)C2=O)O)C)C)C(C)C,20428664
Streptococcus mutans,1309,Danthron,2950,C1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=CC=C3O,17220400
Mycobacterium leprae,1769,Dapsone,2955,C1=CC(=CC=C1N)S(=O)(=O)C2=CC=C(C=C2)N,10439322
Staphylococcus aureus,1280,Daptomycin,21585658,CCCCCCCCCC(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(CC(=O)N)C(=O)NC(CC(=O)O)C(=O)NC3C(OC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC(=O)C(NC(=O)C(NC(=O)C(NC(=O)C(NC(=O)CNC3=O)CCCN)CC(=O)O)C)CC(=O)O)CO)C(C)CC(=O)O)CC(=O)C4=CC=CC=C4N)C,23070152
Human immunodeficiency virus,12721,Darunavir,213039,CC(C)CN(CC(C(CC1=CC=CC=C1)NC(=O)OC2COC3C2CCO3)O)S(=O)(=O)C4=CC=C(C=C4)N,15917527
Staphylococcus aureus,1280,D-Asparagine,439600,C(C(C(=O)O)N)C(=O)N,25658642
Staphylococcus aureus,1280,D-Aspartate,83887,C(C(C(=O)O)N)C(=O)O,25687923
Staphylococcus aureus,1280,D-Citrulline,637599,C(CC(C(=O)O)N)CNC(=O)N,25658642
Staphylococcus aureus,1280,D-Cystine,6857538,C(C(C(=O)O)N)SSCC(C(=O)O)N,25658642
Staphylococcus aureus,1280,DD13,134102,C1CNC(=O)N(C1)CN2CCOCC2,15215107
Propionibacterium acnes,1747,Decanediol,18934410,CCCCCCCCCC(O)O,27188522
Human immunodeficiency virus 1,11676,Delavirdine,5625,CC(C)NC1=C(N=CC=C1)N2CCN(CC2)C(=O)C3=CC4=C(N3)C=CC(=C4)NS(=O)(=O)C,8815692
Pseudomonas aeruginosa,287,Delphinidin,68245,C1=C(C=C(C(=C1O)O)O)C2=[O+]C3=CC(=CC(=C3C=C2O)O)O.[Cl-],27539815
Escherichia coli,562,Demeclocycline,54680690,CN(C)C1C2CC3C(C4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O,17016423
Aquifex aeolicus,63363,Desipramine,2995,CNCCCN1C2=CC=CC=C2CCC3=CC=CC=C31,10592235
Haemophilus influenzae,727,Dezocine,3033053,CC12CCCCCC(C1N)CC3=C2C=C(C=C3)O,1361946
Staphylococcus aureus,1280,D-glutamine,145815,C(CC(=O)N)C(C(=O)O)N,25658642
Staphylococcus aureus,1280,D-Histidine,71083,C1=C(NC=N1)CC(C(=O)O)N,25658642
Candida albicans,5476,Diazepam,3016,CN1C(=O)CN=C(C2=C1C=CC(=C2)Cl)C3=CC=CC=C3,26241210
Pseudomonas aeruginosa,287,Dibenzyl disulphide,9012,C1=CC=C(C=C1)CSSCC2=CC=CC=C2,22715388
Actinomyces oris,544580,Dibenzyl disulphide,9012,C1=CC=C(C=C1)CSSCC2=CC=CC=C2,25081571
Streptococcus mutans,1309,Dibenzyl disulphide,9012,C1=CC=C(C=C1)CSSCC2=CC=CC=C2,25081571
Actinomyces oris,544580,Dibenzyl sulphide,10867,C1=CC=C(C=C1)CSCC2=CC=CC=C2,25081571
Streptococcus mutans,1309,Dibenzyl sulphide,10867,C1=CC=C(C=C1)CSCC2=CC=CC=C2,25081571
Staphylococcus aureus,1280,Dichloromethane,6344,C(Cl)Cl,26004723
Staphylococcus aureus,1280,Dicinnamyl,5376733,C1=CC=C(C=C1)C=CC=CC=CC2=CC=CC=C2,25007234
Pseudomonas aeruginosa,287,Diclofenac sodium,5018304,C1=CC=C(C(=C1)CC(=O)[O-])NC2=C(C=CC=C2Cl)Cl.[Na+],27328521
Listeria monocytogenes serotype 4a,2291969,Dicloxacillin,18381,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O,2115510
Streptococcus pneumoniae,1313,Dicloxacillin,18381,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O,7447421
Listeria monocytogenes,1639,Dicloxacillin,18381,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)O,25136010
Burkholderia pseudomallei,28450,Dicyclohexylamine,7582,C1CCC(CC1)NC2CCCCC2,20035006
Human immunodeficiency virus 1,11676,Didanosine,135398739,C1CC(OC1CO)N2C=NC3=C2N=CNC3=O,1379914
Eggerthella lenta,84112,digoxin,2724385,CC1C(C(CC(O1)OC2C(OC(CC2O)OC3C(OC(CC3O)OC4CCC5(C(C4)CCC6C5CC(C7(C6(CCC7C8=CC(=O)OC8)O)C)O)C)C)C)O)O,2759492
Staphylococcus aureus,1280,DiHydroxyBenzoFuran,22994886,C1=CC=C2C(=C1)C(=C(O2)O)O,22182580
Staphylococcus epidermidis,1282,DiHydroxyBenzoFuran,22994886,C1=CC=C2C(=C1)C(=C(O2)O)O,22182580
Pseudomonas aeruginosa,287,Dimethyl Sulfoxide,679,CS(=O)C,27645245
Candida albicans,5476,Diphenyl diselenide,15460,C1=CC=C(C=C1)[Se][Se]C2=CC=CC=C2,25189816
Pseudomonas aeruginosa,287,Diphenyl disulphide,13436,C1=CC=C(C=C1)SSC2=CC=CC=C2,22715388
Actinomyces oris,544580,Diphenyl disulphide,13436,C1=CC=C(C=C1)SSC2=CC=CC=C2,25081571
Streptococcus mutans,1309,Diphenyl disulphide,13436,C1=CC=C(C=C1)SSC2=CC=CC=C2,25081571
Staphylococcus aureus,1280,Diphenyl methane,7580,C1=CC=C(C=C1)CC2=CC=CC=C2,25007234
Actinomyces oris,544580,Djenkolic acid,68134,C(C(C(=O)O)N)SCSCC(C(=O)O)N,25081571
Streptococcus mutans,1309,Djenkolic acid,68134,C(C(C(=O)O)N)SCSCC(C(=O)O)N,25081571
Pseudomonas aeruginosa,287,Dodecyl beta-maltoside,114880,CCCCCCCCCCCCOC1C(C(C(C(O1)CO)OC2C(C(C(C(O2)CO)O)O)O)O)O,24944053
Human immunodeficiency virus 1,11676,Dolutegravir,54726191,CC1CCOC2N1C(=O)C3=C(C(=O)C(=CN3C2)C(=O)NCC4=C(C=C(C=C4)F)F)O,21719464
Pseudomonas aeruginosa,287,Doripenem,73303,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)CNS(=O)(=O)N)C(=O)O)C(C)O,2528587
Escherichia coli,562,Doripenem,73303,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)CNS(=O)(=O)N)C(=O)O)C(C)O,19243706
Staphylococcus aureus,1280,Doripenem,73303,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)CNS(=O)(=O)N)C(=O)O)C(C)O,19485791
Escherichia coli,562,Doxycycline,54671203,CC1C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,20592239
Pseudomonas aeruginosa,287,Doxycycline,54671203,CC1C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O,23299903
Pseudoalteromonas sp.,53249,D-Phenylalanine,71567,C1=CC=C(C=C1)CC(C(=O)O)N,27664053
Staphylococcus aureus,1280,D-tert-Leucine,6950340,CC(C)(C)C(C(=O)O)N,25658642
Staphylococcus aureus,1280,D-Tryptophan,9060,C1=CC=C2C(=C1)C(=CN2)CC(C(=O)O)N,25658642
Staphylococcus aureus,1280,D-Tyrosine,71098,C1=CC(=CC=C1CC(C(=O)O)N)O,25658642
Streptococcus mutans,1309,Econazole,3198,C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl,27764679
Candida albicans,5476,Econazole nitrate,68589,C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl.[N+](=O)(O)[O-],23689719
Human immunodeficiency virus 1,11676,Efavirenz,64139,C1CC1C#CC2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F,9878993
Staphylococcus aureus,1280,Ellagic Acid,5281855,C1=C2C3=C(C(=C1O)O)OC(=O)C4=CC(=C(C(=C43)OC2=O)O)O,22242149
Escherichia coli,562,Ellagic Acid,5281855,C1=C2C3=C(C(=C1O)O)OC(=O)C4=CC(=C(C(=C43)OC2=O)O)O,25027570
Streptococcus mutans,1309,Emodin,3220,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)O,17220400
Pseudomonas aeruginosa,287,Emodin,3220,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)O,21852522
Stenotrophomonas maltophilia,40324,Emodin,3220,CC1=CC2=C(C(=C1)O)C(=O)C3=C(C2=O)C=C(C=C3O)O,21852522
Human immunodeficiency virus 1,11676,Emtricitabine,60877,C1C(OC(S1)CO)N2C=C(C(=NC2=O)N)F,14609348
Bacillus subtilis,1423,Enalapril,5388962,CCOC(=O)C(CCC1=CC=CC=C1)NC(C)C(=O)N2CCCC2C(=O)O,25038633
Human immunodeficiency virus 1,11676,Enfuvirtide,16130199,CCC(C)C(C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)O)C(=O)NC(CO)C(=O)NC(CCC(=O)N)C(=O)NC(CC(=O)N)C(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)O)C(=O)NC(CCCCN)C(=O)NC(CC(=O)N)C(=O)NC(CCC(=O)O)C(=O)NC(CCC(=O)N)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(C)C)C(=O)NC(CCC(=O)O)C(=O)NC(CC(C)C)C(=O)NC(CC(=O)O)C(=O)NC(CCCCN)C(=O)NC(CC1=CNC2=CC=CC=C21)C(=O)NC(C)C(=O)NC(CO)C(=O)NC(CC(C)C)C(=O)NC(CC3=CNC4=CC=CC=C43)C(=O)NC(CC(=O)N)C(=O)NC(CC5=CNC6=CC=CC=C65)C(=O)NC(CC7=CC=CC=C7)C(=O)N)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(CC8=CN=CN8)NC(=O)C(C(C)CC)NC(=O)C(CC(C)C)NC(=O)C(CO)NC(=O)C(C(C)O)NC(=O)C(CC9=CC=C(C=C9)O)NC(=O)C,16160172
Haemophilus influenzae,727,Enoxacin,3229,CCN1C=C(C(=O)C2=CC(=C(N=C21)N3CCNCC3)F)C(=O)O,2834313
Pseudomonas aeruginosa,287,Ephedrine,9294,CC(C(C1=CC=CC=C1)O)NC,18330563
Eikenella corrodens,539,Epicatechin,72276,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)O,21150103
Eikenella corrodens,539,Epicatechin gallate,107905,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,21150103
Candida albicans,5476,Epicatechin-3-gallate,65056,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C=C3)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,19898545
Candida albicans,5476,Epigallocatechin,72277,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)O,19898545
Eikenella corrodens,539,Epigallocatechin,72277,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)O,21150103
Staphylococcus aureus,1280,Epigallocatechin Gallate,65064,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,16189116
Staphylococcus epidermidis,1282,Epigallocatechin Gallate,65064,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,16189116
Burkholderia cenocepacia,95486,Epigallocatechin Gallate,65064,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,19146953
Burkholderia multivorans,87883,Epigallocatechin Gallate,65064,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,19146953
Candida albicans,5476,Epigallocatechin Gallate,65064,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,19898545
Eikenella corrodens,539,Epigallocatechin Gallate,65064,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,21150103
Streptococcus mutans,1309,Epigallocatechin Gallate,65064,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,22169220
Aeromonas hydrophila,644,Epigallocatechin Gallate,65064,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,26139614
Citrobacter freundii,546,Epigallocatechin Gallate,65064,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,26139614
Enterobacter cancerogenus,69218,Epigallocatechin Gallate,65064,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,26139614
Klebsiella variicola,244366,Epigallocatechin Gallate,65064,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,26139614
Pseudomonas japonica,256466,Epigallocatechin Gallate,65064,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,26139614
Raoultella ornithinolytica,54291,Epigallocatechin Gallate,65064,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,26139614
Serratia marcescens,615,Epigallocatechin Gallate,65064,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,26139614
Streptococcus pneumoniae,1313,Epigallocatechin Gallate,65064,C1C(C(OC2=CC(=CC(=C21)O)O)C3=CC(=C(C(=C3)O)O)O)OC(=O)C4=CC(=C(C(=C4)O)O)O,28402019
Escherichia coli,562,epsilon-viniferin,5281728,C1=CC(=CC=C1C=CC2=C3C(C(OC3=CC(=C2)O)C4=CC=C(C=C4)O)C5=CC(=CC(=C5)O)O)O,23819562
Pseudomonas aeruginosa,287,epsilon-viniferin,5281728,C1=CC(=CC=C1C=CC2=C3C(C(OC3=CC(=C2)O)C4=CC=C(C=C4)O)C5=CC(=CC(=C5)O)O)O,23819562
Escherichia coli,562,Ertapenem,150610,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)NC4=CC=CC(=C4)C(=O)O)C(=O)O)C(C)O,10223931
Haemophilus influenzae,727,Ertapenem,150610,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)NC4=CC=CC(=C4)C(=O)O)C(=O)O)C(C)O,10223931
Streptococcus mutans,1309,Erythritol,222285,C(C(C(CO)O)O)O,26363499
Propionibacterium acnes,1747,Erythromycin,12560,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O,24251377
Pseudomonas aeruginosa,287,Esculentin,188404,CC1C(C(C(C(O1)OC2C(OC(CC2OC)OC3C(OC(CC3OC)OC4CCC5(C6C(C(C7(CC(CC7(C6(CC=C5C4)O)O)(C(=O)C)O)C)O)O)C)C)C)O)OC)O,23503622
Pseudomonas aeruginosa,287,Esculetin,5281416,C1=CC(=O)OC2=CC(=C(C=C21)O)O,18330563
Burkholderia cenocepacia,95486,Esculetin,5281416,C1=CC(=O)OC2=CC(=C(C=C21)O)O,19146953
Burkholderia multivorans,87883,Esculetin,5281416,C1=CC(=O)OC2=CC(=C(C=C21)O)O,19146953
Escherichia coli,562,Esculetin,5281416,C1=CC(=O)OC2=CC(=C(C=C21)O)O,25027570
Pseudomonas aeruginosa,287,Esculin,5281417,C1=CC(=O)OC2=CC(=C(C=C21)OC3C(C(C(C(O3)CO)O)O)O)O,18330563
Burkholderia cenocepacia,95486,Esculin hydrate,16211025,C1=CC(=O)OC2=CC(=C(C=C21)OC3C(C(C(C(O3)CO)O)O)O)O.O,19146953
Burkholderia multivorans,87883,Esculin hydrate,16211025,C1=CC(=O)OC2=CC(=C(C=C21)OC3C(C(C(C(O3)CO)O)O)O)O.O,19146953
Bacillus subtilis,1423,Esomeprazole,9568614,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,25038633
Mycobacterium tuberculosis,1773,Ethambutol,14052,CCC(CO)NCCNC(CC)CO,11854934
Serratia marcescens,615,"Ethane-1,2-diamine",3301,C(CN)N,28350449
Staphylococcus aureus,1280,Ethyl acetate,8857,CCOC(=O)C,26004723
Pseudomonas aeruginosa,287,Ethyl gallate,13250,CCOC(=O)C1=CC(=C(C(=C1)O)O)O,2401679
Enterococcus faecalis,1351,Ethyl gallate,13250,CCOC(=O)C1=CC(=C(C(=C1)O)O)O,24016798
Staphylococcus aureus,1280,Ethyl gallate,13250,CCOC(=O)C1=CC(=C(C(=C1)O)O)O,24016798
Staphylococcus epidermidis,1282,Ethyl gallate,13250,CCOC(=O)C1=CC(=C(C(=C1)O)O)O,24016798
Streptococcus mutans,1309,Ethyl gallate,13250,CCOC(=O)C1=CC(=C(C(=C1)O)O)O,24016798
Staphylococcus aureus,1280,Ethylene glycol tetraacetic acid,6207,C(COCCOCCN(CC(=O)O)CC(=O)O)N(CC(=O)O)CC(=O)O,23712617
Pseudomonas aeruginosa,287,Eugenol,3314,COC1=C(C=CC(=C1)CC=C)O,23264268
Staphylococcus aureus,1280,Eugenol,3314,COC1=C(C=CC(=C1)CC=C)O,25781975
Escherichia coli,562,Eugenol,3314,COC1=C(C=CC(=C1)CC=C)O,27808174
Campylobacter jejuni,197,Evodiamine,442088,CN1C2C3=C(CCN2C(=O)C4=CC=CC=C41)C5=CC=CC=C5N3,27230628
Candida albicans,5476,Farnesol,3327,CC(=CCCC(=CCCC(=CCO)C)C)C,12406738
Candida parapsilosis,5480,Farnesol,3327,CC(=CCCC(=CCCC(=CCO)C)C)C,15817776
Staphylococcus aureus,1280,Farnesol,3327,CC(=CCCC(=CCCC(=CCO)C)C)C,16569866
Burkholderia cenocepacia,95486,Farnesol,3327,CC(=CCCC(=CCCC(=CCO)C)C)C,19146953
Burkholderia multivorans,87883,Farnesol,3327,CC(=CCCC(=CCCC(=CCO)C)C)C,19146953
Candida dubliniensis,42374,Farnesol,3327,CC(=CCCC(=CCCC(=CCO)C)C)C,20641010
Candida tropicalis,5482,Farnesol,3327,CC(=CCCC(=CCCC(=CCO)C)C)C,20641010
Staphylococcus epidermidis,1282,Farnesol,3327,CC(=CCCC(=CCCC(=CCO)C)C)C,21857375
Staphylococcus aureus,1280,Fenclonine,4652,C1=CC(=CC=C1CC(C(=O)O)N)Cl,25658642
Klebsiella pneumoniae,573,Ferric chloride,24380,Cl[Fe](Cl)Cl,23889975
Pseudomonas aeruginosa,287,Ferrous,27284,[Fe+2],24958247
