micro_name,micro_tid,drug_name,pubchem_id,smile,Pubmed
Ruminococcus bromii,40518,Merbromin,441373,C1=CC=C(C(=C1)C2=C3C=C(C(=O)C=C3OC4=C(C(=C(C=C24)Br)[O-])[Hg])Br)C(=O)[O-].O.[Na+].[Na+],PMID: 29555994
Ruminococcus bromii,40518,Nitrofurantoin,6604200,C1C(=O)NC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-],PMID: 29555994
Ruminococcus bromii,40518,Cefuroxime sodium salt,23670318,CON=C(C1=CC=CO1)C(=O)NC2C3N(C2=O)C(=C(CS3)COC(=O)N)C(=O)[O-].[Na+],PMID: 29555994
Ruminococcus bromii,40518,Moxalactam disodium salt,441242,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)C(C4=CC=C(C=C4)O)C(=O)[O-])OC)OC2)C(=O)[O-].[Na+].[Na+],PMID: 29555994
Ruminococcus bromii,40518,Ebselen,3194,C1=CC=C(C=C1)N2C(=O)C3=CC=CC=C3[Se]2,PMID: 29555994
Ruminococcus bromii,40518,Cefepime hydrochloride,9571075,C[N+]1(CCCC1)CC2=C(N3C(C(C3=O)NC(=O)C(=NOC)C4=CSC(=N4)N)SC2)C(=O)O.O.Cl.[Cl-],PMID: 29555994
Ruminococcus bromii,40518,Dicloxacillin sodium salt hydrate,23675786,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)[O-].O.[Na+],PMID: 29555994
Ruminococcus bromii,40518,Cefotetan,53025,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)C4SC(=C(C(=O)N)C(=O)O)S4)OC)SC2)C(=O)O,PMID: 29555994
Ruminococcus bromii,40518,Vancomycin hydrochloride,6420023,CC1C(C(CC(O1)OC2C(C(C(OC2OC3=C4C=C5C=C3OC6=C(C=C(C=C6)C(C(C(=O)NC(C(=O)NC5C(=O)NC7C8=CC(=C(C=C8)O)C9=C(C=C(C=C9O)O)C(NC(=O)C(C(C1=CC(=C(O4)C=C1)Cl)O)NC7=O)C(=O)O)CC(=O)N)NC(=O)C(CC(C)C)NC)O)Cl)CO)O)O)(C)N)O.Cl,PMID: 29555994
Ruminococcus bromii,40518,Azlocillin sodium salt,23685176,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)NC(=O)N4CCNC4=O)C(=O)[O-])C.[Na+],PMID: 29555994
Ruminococcus bromii,40518,Daunorubicin hydrochloride,62770,CC1C(C(CC(O1)OC2CC(CC3=C2C(=C4C(=C3O)C(=O)C5=C(C4=O)C(=CC=C5)OC)O)(C(=O)C)O)N)O.Cl,PMID: 29555994
Ruminococcus bromii,40518,Cefotiam hydrochloride,47896,CN(C)CCN1C(=NN=N1)SCC2=C(N3C(C(C3=O)NC(=O)CC4=CSC(=N4)N)SC2)C(=O)O.Cl.Cl,PMID: 29555994
Ruminococcus bromii,40518,Cefmetazole sodium salt,23666711,CN1C(=NN=N1)SCC2=C(N3C(C(C3=O)(NC(=O)CSCC#N)OC)SC2)C(=O)[O-].[Na+],PMID: 29555994
Ruminococcus bromii,40518,Clioquinol,2788,C1=CC2=C(C(=C(C=C2Cl)I)O)N=C1,PMID: 29555994
Ruminococcus bromii,40518,Dequalinium dichloride,10649,CC1=[N+](C2=CC=CC=C2C(=C1)N)CCCCCCCCCC[N+]3=C(C=C(C4=CC=CC=C43)N)C.[Cl-].[Cl-],PMID: 29555994
Ruminococcus bromii,40518,Flucloxacillin sodium,23667629,CC1=C(C(=NO1)C2=C(C=CC=C2Cl)F)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)[O-].[Na+],PMID: 29555994
Ruminococcus bromii,40518,Loracarbef,5284585,C1CC(=C(N2C1C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)Cl,PMID: 29555994
Ruminococcus bromii,40518,Clotrimazole,2812,C1=CC=C(C=C1)C(C2=CC=CC=C2)(C3=CC=CC=C3Cl)N4C=CN=C4,PMID: 29555994
Ruminococcus bromii,40518,Cloxacillin sodium salt,23675320,CC1=C(C(=NO1)C2=CC=CC=C2Cl)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)[O-].[Na+],PMID: 29555994
Ruminococcus bromii,40518,Ceftazidime pentahydrate,5362051,CC(C)(C(=O)O)ON=C(C1=CSC(=N1)N)C(=O)NC2C3N(C2=O)C(=C(CS3)C[N+]4=CC=CC=C4)C(=O)[O-].O.O.O.O.O,PMID: 29555994
Ruminococcus bromii,40518,Nafcillin sodium salt monohydrate,23704143,CCOC1=C(C2=CC=CC=C2C=C1)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)[O-].O.[Na+],PMID: 29555994
Ruminococcus bromii,40518,Benzbromarone,2333,CCC1=C(C2=CC=CC=C2O1)C(=O)C3=CC(=C(C(=C3)Br)O)Br,PMID: 29555994
Ruminococcus bromii,40518,Oxacillin sodium,23667631,CC1=C(C(=NO1)C2=CC=CC=C2)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)[O-].[Na+],PMID: 29555994
Ruminococcus bromii,40518,Clofazimine,2794,CC(C)N=C1C=C2C(=NC3=CC=CC=C3N2C4=CC=C(C=C4)Cl)C=C1NC5=CC=C(C=C5)Cl,PMID: 29555994
Ruminococcus bromii,40518,Bacampicillin hydrochloride,441398,CCOC(=O)OC(C)OC(=O)C1C(SC2N1C(=O)C2NC(=O)C(C3=CC=CC=C3)N)(C)C.Cl,PMID: 29555994
Ruminococcus bromii,40518,Cefixime,5362065,C=CC1=C(N2C(C(C2=O)NC(=O)C(=NOCC(=O)O)C3=CSC(=N3)N)SC1)C(=O)O,PMID: 29555994
Ruminococcus bromii,40518,Tioconazole,5482,C1=CC(=C(C=C1Cl)Cl)C(CN2C=CN=C2)OCC3=C(SC=C3)Cl,PMID: 29555994
Ruminococcus bromii,40518,Oxethazaine,4621,CC(C)(CC1=CC=CC=C1)N(C)C(=O)CN(CCO)CC(=O)N(C)C(C)(C)CC2=CC=CC=C2,PMID: 29555994
Ruminococcus bromii,40518,Econazole nitrate,68589,C1=CC(=CC=C1COC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl.[N+](=O)(O)[O-],PMID: 29555994
Ruminococcus bromii,40518,Lymecycline,54707177,CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)NCNCCCCC(C(=O)O)N)N(C)C)O,PMID: 29555994
Ruminococcus bromii,40518,Cefsulodin sodium salt,656644,C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)S(=O)(=O)[O-])C(=O)[O-])C[N+]4=CC=C(C=C4)C(=O)N.[Na+],PMID: 29555994
Ruminococcus bromii,40518,Oxiconazole Nitrate,9556529,C1=CC(=C(C=C1Cl)Cl)CON=C(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl.[N+](=O)(O)[O-],PMID: 29555994
Ruminococcus bromii,40518,Pivampicillin,33478,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)OCOC(=O)C(C)(C)C)C,PMID: 29555994
Ruminococcus bromii,40518,Bifonazole,2378,C1=CC=C(C=C1)C2=CC=C(C=C2)C(C3=CC=CC=C3)N4C=CN=C4,PMID: 29555994
Ruminococcus bromii,40518,Cefaclor hydrate,51038,C1C(=C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)Cl.O,PMID: 29555994
Ruminococcus bromii,40518,Butoconazole nitrate,47471,C1=CC(=C(C(=C1)Cl)SC(CCC2=CC=C(C=C2)Cl)CN3C=CN=C3)Cl.[N+](=O)(O)[O-],PMID: 29555994
Ruminococcus bromii,40518,Felodipine,3333,CCOC(=O)C1=C(NC(=C(C1C2=C(C(=CC=C2)Cl)Cl)C(=O)OC)C)C,PMID: 29555994
Ruminococcus bromii,40518,Sertaconazole nitrate,200103,C1=CC2=C(C(=C1)Cl)SC=C2COC(CN3C=CN=C3)C4=C(C=C(C=C4)Cl)Cl.[N+](=O)(O)[O-],PMID: 29555994
Ruminococcus bromii,40518,Clemizole hydrochloride,5309446,C1CCN(C1)CC2=NC3=CC=CC=C3N2CC4=CC=C(C=C4)Cl.Cl,PMID: 29555994
Ruminococcus bromii,40518,Tazobactam,123630,CC1(C(N2C(S1(=O)=O)CC2=O)C(=O)O)CN3C=CN=N3,PMID: 29555994
Ruminococcus bromii,40518,Sulconazole nitrate,65495,C1=CC(=CC=C1CSC(CN2C=CN=C2)C3=C(C=C(C=C3)Cl)Cl)Cl.[N+](=O)(O)[O-],PMID: 29555994
Ruminococcus bromii,40518,Troglitazone,5591,CC1=C(C2=C(CCC(O2)(C)COC3=CC=C(C=C3)CC4C(=O)NC(=O)S4)C(=C1O)C)C,PMID: 29555994
Ruminococcus bromii,40518,Enilconazole,37175,C=CCOC(CN1C=CN=C1)C2=C(C=C(C=C2)Cl)Cl,PMID: 29555994
Ruminococcus bromii,40518,Amikacin hydrate,16218899,C1C(C(C(C(C1NC(=O)C(CCN)O)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(C(C(C(O3)CN)O)O)O)N.O,PMID: 29555994
Ruminococcus bromii,40518,Tobramycin,36294,C1C(C(C(C(C1N)OC2C(C(C(C(O2)CO)O)N)O)O)OC3C(CC(C(O3)CN)O)N)N,PMID: 29555994
Ruminococcus bromii,40518,Estradiol Valerate,13791,CCCCC(=O)OC1CCC2C1(CCC3C2CCC4=C3C=CC(=C4)O)C,PMID: 29555994
Ruminococcus bromii,40518,Ketoconazole,456201,CC(=O)N1CCN(CC1)C2=CC=C(C=C2)OCC3COC(O3)(CN4C=CN=C4)C5=C(C=C(C=C5)Cl)Cl,PMID: 29555994
Ruminococcus bromii,40518,Efavirenz,64139,C1CC1C#CC2(C3=C(C=CC(=C3)Cl)NC(=O)O2)C(F)(F)F,PMID: 29555994
Ruminococcus bromii,40518,Entacapone,5281081,CCN(CC)C(=O)C(=CC1=CC(=C(C(=C1)O)O)[N+](=O)[O-])C#N,PMID: 29555994
Ruminococcus bromii,40518,Stanozolol,25249,CC12CCC3C(C1CCC2(C)O)CCC4C3(CC5=C(C4)NN=C5)C,PMID: 29555994
Ruminococcus bromii,40518,Gefitinib,123631,COC1=C(C=C2C(=C1)N=CN=C2NC3=CC(=C(C=C3)F)Cl)OCCCN4CCOCC4,PMID: 29555994
Ruminococcus bromii,40518,Omeprazole,4594,CC1=CN=C(C(=C1OC)C)CS(=O)C2=NC3=C(N2)C=C(C=C3)OC,PMID: 29555994
Ruminococcus bromii,40518,Apramycin,3081545,CNC1C(C2C(CC(C(O2)OC3C(CC(C(C3O)O)N)N)N)OC1OC4C(C(C(C(O4)CO)N)O)O)O,PMID: 29555994
Ruminococcus bromii,40518,Anethole-trithione,2194,COC1=CC=C(C=C1)C2=CC(=S)SS2,PMID: 29555994
Ruminococcus bromii,40518,Rabeprazole Sodium salt,14720269,CC1=C(C=CN=C1CS(=O)C2=NC3=CC=CC=C3[N-]2)OCCCOC.[Na+],PMID: 29555994
Ruminococcus bromii,40518,Chlorotrianisene,11289,COC1=CC=C(C=C1)C(=C(C2=CC=C(C=C2)OC)Cl)C3=CC=C(C=C3)OC,PMID: 29555994
Ruminococcus bromii,40518,Etomidate,667484,CCOC(=O)C1=CN=CN1C(C)C2=CC=CC=C2,PMID: 29555994
Ruminococcus bromii,40518,Isosorbide dinitrate,6883,C1C(C2C(O1)C(CO2)O[N+](=O)[O-])O[N+](=O)[O-],PMID: 29555994
Ruminococcus bromii,40518,Acenocoumarol,54676537,CC(=O)CC(C1=CC=C(C=C1)[N+](=O)[O-])C2=C(C3=CC=CC=C3OC2=O)O,PMID: 29555994
Ruminococcus bromii,40518,Erlotinib,176870,COCCOC1=C(C=C2C(=C1)C(=NC=N2)NC3=CC=CC(=C3)C#C)OCCOC,PMID: 29555994
Ruminococcus bromii,40518,Lynestrenol,5857,CC12CCC3C(C1CCC2(C#C)O)CCC4=CCCCC34,PMID: 29555994
Ruminococcus bromii,40518,Diloxanide furoate,19529,CN(C1=CC=C(C=C1)OC(=O)C2=CC=CO2)C(=O)C(Cl)Cl,PMID: 29555994
Ruminococcus bromii,40518,Nicorandil,47528,C1=CC(=CN=C1)C(=O)NCCO[N+](=O)[O-],PMID: 29555994
Ruminococcus bromii,40518,Pranlukast,4887,C1=CC=C(C=C1)CCCCOC2=CC=C(C=C2)C(=O)NC3=CC=CC4=C3OC(=CC4=O)C5=NNN=N5,PMID: 29555994
Ruminococcus bromii,40518,Glafenine hydrochloride,3085326,C1=CC=C(C(=C1)C(=O)OCC(CO)O)NC2=C3C=CC(=CC3=NC=C2)Cl.Cl,PMID: 29555994
Ruminococcus bromii,40518,Testosterone propionate,5995,CCC(=O)OC1CCC2C1(CCC3C2CCC4=CC(=O)CCC34C)C,PMID: 29555994
Streptococcus parasanguinis,1318,Rifabutin,135415564,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=NC6(CCN(CC6)CC(C)C)N=C25)O)C,PMID: 29555994
Streptococcus parasanguinis,1318,Doxycycline hydrochloride,54685920,CC1C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.Cl,PMID: 29555994
Streptococcus parasanguinis,1318,Chlortetracycline hydrochloride,54682468,CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C(C=CC(=C41)Cl)O)O)O)O)C(=O)N)N(C)C)O.Cl,PMID: 29555994
Streptococcus parasanguinis,1318,Tosufloxacin hydrochloride,10433396,C1CN(CC1N)C2=C(C=C3C(=O)C(=CN(C3=N2)C4=C(C=C(C=C4)F)F)C(=O)O)F.Cl,PMID: 29555994
Streptococcus parasanguinis,1318,Chloramphenicol,5959,C1=CC(=CC=C1C(C(CO)NC(=O)C(Cl)Cl)O)[N+](=O)[O-],PMID: 29555994
Streptococcus parasanguinis,1318,Minocycline hydrochloride,54685925,CN(C)C1C2CC3CC4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)N(C)C.Cl,PMID: 29555994
Streptococcus parasanguinis,1318,Meclocycline sulfosalicylate,54676538,CN(C)C1C2C(C3C(=C)C4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O.C1=CC(=C(C=C1S(=O)(=O)O)C(=O)O)O,PMID: 29555994
Streptococcus parasanguinis,1318,Demeclocycline hydrochloride,54686764,CN(C)C1C2CC3C(C4=C(C=CC(=C4C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O)Cl)O.Cl,PMID: 29555994
Streptococcus parasanguinis,1318,Methacycline hydrochloride,54685047,CN(C)C1C2C(C3C(=C)C4=C(C(=CC=C4)O)C(=C3C(=O)C2(C(=C(C1=O)C(=O)N)O)O)O)O.Cl,PMID: 29555994
Streptococcus parasanguinis,1318,Chlorhexidine,9552079,C1=CC(=CC=C1NC(=NC(=NCCCCCCN=C(N)N=C(N)NC2=CC=C(C=C2)Cl)N)N)Cl,PMID: 29555994
Streptococcus parasanguinis,1318,Florfenicol,114811,CS(=O)(=O)C1=CC=C(C=C1)C(C(CF)NC(=O)C(Cl)Cl)O,PMID: 29555994
Streptococcus parasanguinis,1318,Ciprofloxacin hydrochloride monohydrate,62998,C1CC1N2C=C(C(=O)C3=CC(=C(C=C32)N4CCNCC4)F)C(=O)O.O.Cl,PMID: 29555994
Streptococcus parasanguinis,1318,Rifapentine,135403821,CC1C=CC=C(C(=O)NC2=C(C(=C3C(=C2O)C(=C(C4=C3C(=O)C(O4)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C)O)O)C=NN5CCN(CC5)C6CCCC6)C,PMID: 29555994
Streptococcus parasanguinis,1318,Azithromycin,447043,CCC1C(C(C(N(CC(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)C)O)(C)O,PMID: 29555994
Streptococcus parasanguinis,1318,Clindamycin hydrochloride,16051951,CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)Cl.Cl,PMID: 29555994
Streptococcus parasanguinis,1318,Clarithromycin,84029,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)OC)C)C)O)(C)O,PMID: 29555994
Streptococcus parasanguinis,1318,Clinafloxacin,60063,C1CC1N2C=C(C(=O)C3=CC(=C(C(=C32)Cl)N4CCC(C4)N)F)C(=O)O,PMID: 29555994
Streptococcus parasanguinis,1318,Tetracycline hydrochloride,54704426,CC1(C2CC3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O.Cl,PMID: 29555994
Streptococcus parasanguinis,1318,Linezolid,441401,CC(=O)NCC1CN(C(=O)O1)C2=CC(=C(C=C2)N3CCOCC3)F,PMID: 29555994
Streptococcus parasanguinis,1318,Moxifloxacin,152946,COC1=C2C(=CC(=C1N3CC4CCCNC4C3)F)C(=O)C(=CN2C5CC5)C(=O)O,PMID: 29555994
Streptococcus parasanguinis,1318,Thiamphenicol,27200,CS(=O)(=O)C1=CC=C(C=C1)C(C(CO)NC(=O)C(Cl)Cl)O,PMID: 29555994
Streptococcus parasanguinis,1318,Oxytetracycline dihydrate,54680691,CC1(C2C(C3C(C(=O)C(=C(C3(C(=O)C2=C(C4=C1C=CC=C4O)O)O)O)C(=O)N)N(C)C)O)O.O.O,PMID: 29555994
Streptococcus parasanguinis,1318,Furazolidone,5323714,C1COC(=O)N1N=CC2=CC=C(O2)[N+](=O)[O-],PMID: 29555994
Streptococcus parasanguinis,1318,Niridazole,6093,C1CN(C(=O)N1)C2=NC=C(S2)[N+](=O)[O-],PMID: 29555994
Streptococcus parasanguinis,1318,Carbadox,135511839,COC(=O)NN=CC1=[N+](C2=CC=CC=C2[N+](=C1)[O-])[O-],PMID: 29555994
Streptococcus parasanguinis,1318,Benzylpenicillin sodium,23668834,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)[O-])C.[Na+],PMID: 29555994
Streptococcus parasanguinis,1318,Nadifloxacin,4410,CC1CCC2=C3N1C=C(C(=O)C3=CC(=C2N4CCC(CC4)O)F)C(=O)O,PMID: 29555994
Streptococcus parasanguinis,1318,Gatifloxacin,5379,CC1CN(CCN1)C2=C(C=C3C(=C2OC)N(C=C(C3=O)C(=O)O)C4CC4)F,PMID: 29555994
Streptococcus parasanguinis,1318,Sarafloxacin,56208,C1CN(CCN1)C2=C(C=C3C(=C2)N(C=C(C3=O)C(=O)O)C4=CC=C(C=C4)F)F,PMID: 29555994
Streptococcus parasanguinis,1318,Rifaximin,6436173,CC1C=CC=C(C(=O)NC2=C(C3=C(C4=C(C(=C3O)C)OC(C4=O)(OC=CC(C(C(C(C(C(C1O)C)O)C)OC(=O)C)C)OC)C)C5=C2N6C=CC(=CC6=N5)C)O)C,PMID: 29555994
Streptococcus parasanguinis,1318,Furaltadone hydrochloride,9576185,C1COCCN1CC2CN(C(=O)O2)N=CC3=CC=C(O3)[N+](=O)[O-].Cl,PMID: 29555994
Streptococcus parasanguinis,1318,Meropenem,441130,CC1C2C(C(=O)N2C(=C1SC3CC(NC3)C(=O)N(C)C)C(=O)O)C(C)O,PMID: 29555994
Streptococcus parasanguinis,1318,Erythromycin,12560,CCC1C(C(C(C(=O)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O,PMID: 29555994
Streptococcus parasanguinis,1318,Josamycin,5282165,CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)OC(=O)C)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)OC(=O)CC(C)C)(C)O)N(C)C)O)CC=O)C)O,PMID: 29555994
Streptococcus parasanguinis,1318,Lincomycin hydrochloride,64710,CCCC1CC(N(C1)C)C(=O)NC(C2C(C(C(C(O2)SC)O)O)O)C(C)O.Cl,PMID: 29555994
Streptococcus parasanguinis,1318,Nifuroxazide,5337997,C1=CC(=CC=C1C(=O)NN=CC2=CC=C(O2)[N+](=O)[O-])O,PMID: 29555994
Streptococcus parasanguinis,1318,Cefazolin sodium salt,23675322,CC1=NN=C(S1)SCC2=C(N3C(C(C3=O)NC(=O)CN4C=NN=N4)SC2)C(=O)[O-].[Na+],PMID: 29555994
Streptococcus parasanguinis,1318,Piperacillin sodium salt,23666879,CCN1CCN(C(=O)C1=O)C(=O)NC(C2=CC=CC=C2)C(=O)NC3C4N(C3=O)C(C(S4)(C)C)C(=O)[O-].[Na+],PMID: 29555994
Streptococcus parasanguinis,1318,Roxithromycin,6915744,CCC1C(C(C(C(=NOCOCCOC)C(CC(C(C(C(C(C(=O)O1)C)OC2CC(C(C(O2)C)O)(C)OC)C)OC3C(C(CC(O3)C)N(C)C)O)(C)O)C)C)O)(C)O,PMID: 29555994
Streptococcus parasanguinis,1318,Alexidine dihydrochloride,102678,CCCCC(CC)CN=C(N)NC(=NCCCCCCN=C(N)NC(=NCC(CC)CCCC)N)N.Cl.Cl,PMID: 29555994
Streptococcus parasanguinis,1318,Tylosin,5280440,CCC1C(C=C(C=CC(=O)C(CC(C(C(C(CC(=O)O1)O)C)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)O)(C)O)N(C)C)O)CC=O)C)C)COC4C(C(C(C(O4)C)O)OC)OC,PMID: 29555994
Streptococcus parasanguinis,1318,Novobiocin sodium salt,54730021,CC1=C(C=CC2=C1OC(=O)C(=C2O)NC(=O)C3=CC(=C(C=C3)[O-])CC=C(C)C)OC4C(C(C(C(O4)(C)C)OC)OC(=O)N)O.[Na+],PMID: 29555994
Streptococcus parasanguinis,1318,Ticarcillin sodium,470375,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CSC=C3)C(=O)[O-])C(=O)[O-])C.[Na+].[Na+],PMID: 29555994
Streptococcus parasanguinis,1318,Dirithromycin,6473883,CCC1C(C2C(C(C(CC(C(C(C(C(C(=O)O1)C)OC3CC(C(C(O3)C)O)(C)OC)C)OC4C(C(CC(O4)C)N(C)C)O)(C)O)C)NC(O2)COCCOC)C)(C)O,PMID: 29555994
Streptococcus parasanguinis,1318,Spiramycin,5289394,CC1CC=CC=CC(C(CC(C(C(C(CC(=O)O1)O)OC)OC2C(C(C(C(O2)C)OC3CC(C(C(O3)C)O)(C)O)N(C)C)O)CC=O)C)OC4CCC(C(O4)C)N(C)C,PMID: 29555994
Streptococcus parasanguinis,1318,Thimerosal,16684434,CC[Hg]SC1=CC=CC=C1C(=O)[O-].[Na+],PMID: 29555994
Streptococcus parasanguinis,1318,Auranofin,24199313,CCP(CC)CC.CC(=O)OCC1C(C(C(C(O1)[S-])OC(=O)C)OC(=O)C)OC(=O)C.[Au+],PMID: 29555994
Streptococcus parasanguinis,1318,Closantel,42574,CC1=CC(=C(C=C1NC(=O)C2=C(C(=CC(=C2)I)I)O)Cl)C(C#N)C3=CC=C(C=C3)Cl,PMID: 29555994
Streptococcus parasanguinis,1318,Benzathine benzylpenicillin,25137901,CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)[O-])C.CC1(C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3)C(=O)[O-])C.C1=CC=C(C=C1)C[NH2+]CC[NH2+]CC2=CC=CC=C2,PMID: 29555994
Streptococcus parasanguinis,1318,Ampicillin trihydrate,23565,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)O)C.O.O.O,PMID: 29555994
Streptococcus parasanguinis,1318,Cefotaxime sodium salt,10695961,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)C(=NOC)C3=CSC(=N3)N)SC1)C(=O)[O-].[Na+],PMID: 29555994
Streptococcus parasanguinis,1318,Cefoperazone dihydrate,6420003,CCN1CCN(C(=O)C1=O)C(=O)NC(C2=CC=C(C=C2)O)C(=O)NC3C4N(C3=O)C(=C(CS4)CSC5=NN=NN5C)C(=O)O.O.O,PMID: 29555994
Streptococcus parasanguinis,1318,Amoxicillin,33613,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=C(C=C3)O)N)C(=O)O)C,PMID: 29555994
Streptococcus parasanguinis,1318,Fusidic acid sodium salt,23672955,CC1C2CCC3(C(C2(CCC1O)C)C(CC4C3(CC(C4=C(CCC=C(C)C)C(=O)[O-])OC(=O)C)C)O)C.[Na+],PMID: 29555994
Streptococcus parasanguinis,1318,Benzethonium chloride,8478,CC(C)(C)CC(C)(C)C1=CC=C(C=C1)OCCOCC[N+](C)(C)CC2=CC=CC=C2.[Cl-],PMID: 29555994
Streptococcus parasanguinis,1318,Thiostrepton,16154490,CCC(C)C1C(=O)NC(C(=O)NC(=C)C(=O)NC(C(=O)NC23CCC(=NC2C4=CSC(=N4)C(C(OC(=O)C5=NC6=C(C=CC(C6O)N1)C(=C5)C(C)O)C)NC(=O)C7=CSC(=N7)C(NC(=O)C8CSC(=N8)C(=CC)NC(=O)C(NC(=O)C9=CSC3=N9)C(C)O)C(C)(C(C)O)O)C1=NC(=CS1)C(=O)NC(=C)C(=O)NC(=C)C(=O)N)C)C,PMID: 29555994
Streptococcus parasanguinis,1318,Talampicillin hydrochloride,71446,CC1(C(N2C(S1)C(C2=O)NC(=O)C(C3=CC=CC=C3)N)C(=O)OC4C5=CC=CC=C5C(=O)O4)C.Cl,PMID: 29555994
Streptococcus parasanguinis,1318,Sparfloxacin,60464,CC1CN(CC(N1)C)C2=C(C(=C3C(=C2F)N(C=C(C3=O)C(=O)O)C4CC4)N)F,PMID: 29555994
Streptococcus parasanguinis,1318,Cephalothin sodium salt,23675321,CC(=O)OCC1=C(N2C(C(C2=O)NC(=O)CC3=CC=CS3)SC1)C(=O)[O-].[Na+],PMID: 29555994
Streptococcus parasanguinis,1318,Cefdinir,6915944,C=CC1=C(N2C(C(C2=O)NC(=O)C(=NO)C3=CSC(=N3)N)SC1)C(=O)O,PMID: 29555994
Streptococcus parasanguinis,1318,Rufloxacin,58258,CN1CCN(CC1)C2=C(C=C3C4=C2SCCN4C=C(C3=O)C(=O)O)F,PMID: 29555994
Streptococcus parasanguinis,1318,Troleandomycin,202225,CC1CC(C(C(O1)OC2C(CC3(CO3)C(=O)C(C(C(C(OC(=O)C(C(C2C)OC4CC(C(C(O4)C)OC(=O)C)OC)C)C)C)OC(=O)C)C)C)OC(=O)C)N(C)C,PMID: 29555994
Streptococcus parasanguinis,1318,Ceforanide,43507,C1C(=C(N2C(S1)C(C2=O)NC(=O)CC3=CC=CC=C3CN)C(=O)O)CSC4=NN=NN4CC(=O)O,PMID: 29555994
Streptococcus parasanguinis,1318,Imipenem,104838,CC(C1C2CC(=C(N2C1=O)C(=O)O)SCCN=CN)O,PMID: 29555994
Streptococcus parasanguinis,1318,Phenethicillin potassium salt,23675317,CC(C(=O)NC1C2N(C1=O)C(C(S2)(C)C)C(=O)[O-])OC3=CC=CC=C3.[K+],PMID: 29555994
Streptococcus parasanguinis,1318,Cefoxitin sodium salt,23667300,COC1(C2N(C1=O)C(=C(CS2)COC(=O)N)C(=O)[O-])NC(=O)CC3=CC=CS3.[Na+],PMID: 29555994
